,Unnamed: 0,ID,SEASON,CITY,CITY_Corrrected,TEAM1,TEAM1_MODEL,TEAM2,TEAM2_MODEL,TEAM1_RunsperOver,TEAM1_RunsperWicket,TEAM1_BattingIndex,TEAM1_RunsconcededperOver,TEAM1_RunsconcededperWicket,TEAM1_BowlingIndex,TEAM1_BattingWicketRate,TEAM1_BowlingWicketRate,TEAM1_RunsperWicket_6Batsmen,TEAM1_RunsperWicket_4Batsmen,TEAM1_RunsperWicket_2Batsmen,TEAM1_Runsperball_6Batsmen,TEAM1_Runsperball_4Batsmen,TEAM1_Runsperball_2Batsmen,TEAM1_RunsconcedeperWicket_5Bowler,TEAM1_RunsconcedeperWicket_3Bowler,TEAM1_RunsconcedeperOver_5Bowler,TEAM1_RunsconcedeperOver_3Bowler,TEAM1_BallsbowledperWicket_5Bowler,TEAM1_BallsbowledperWicket_3Bowler,TEAM2_Team_Strength,TEAM2_Cumulative_Team_Strength,TEAM2_RunsperOver,TEAM2_RunsperWicket,TEAM2_BattingIndex,TEAM2_RunsconcededperOver,TEAM2_RunsconcededperWicket,TEAM2_BowlingIndex,TEAM2_BattingWicketRate,TEAM1_Team_Strength,TEAM2_BowlingWicketRate,TEAM2_RunsperWicket_6Batsmen,TEAM2_RunsperWicket_4Batsmen,TEAM2_RunsperWicket_2Batsmen,TEAM2_Runsperball_6Batsmen,TEAM2_Runsperball_4Batsmen,TEAM2_Runsperball_2Batsmen,TEAM2_RunsconcedeperWicket_5Bowler,TEAM2_RunsconcedeperWicket_3Bowler,TEAM2_RunsconcedeperOver_5Bowler,TEAM2_RunsconcedeperOver_3Bowler,TEAM2_BallsbowledperWicket_5Bowler,TEAM2_BallsbowledperWicket_3Bowler,TEAM1_Cumulative_Team_Strength,TOSS_WINNER,TEAM1_STRENGTH,TEAM1_CUMU_STRENGTH,TEAM2_STRENGTH,TEAM2_CUMU_STRENGTH,TOSS_DECISION,RESULT,WINNER,WIN_BY_RUNS,TOSS_WINNER_MODEL,WINNER_MODEL,TOSS_DECISION_MODEL,CITY_MODEL,WIN_RATE_TEAM1,WIN_RATE_TEAM2
66,66,126,2009,Cape Town,Cape Town,RR,1,KKR,0,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,0.0525164113785558,33.55813953488372,37.941176470588225,38.08695652173913,1.3982558139534884,1.4036996735582157,1.447933884297521,27.017857142857146,26.58695652173913,8.012356575463372,7.890322580645162,121.39285714285714,121.30434782608695,41.37760373596571,41.37760373596571,7.199200532978015,20.46590909090909,147.33818363515232,7.7671875,27.16393442622951,210.98737192622954,0.058627581612258485,37.740388461096146,0.04765625,28.0,32.74193548387097,43.375,1.3037037037037038,1.3063063063063065,1.6445497630331751,38.16666666666666,40.4,7.905638665132336,7.634645669291339,173.8,190.5,37.740388461096146,KKR,251.3936012,251.3936012,224.5290543,224.5290543,field,tie,RR,0,0,1,0,2,0.7647058823529411,0.4666666666666667
67,67,127,2009,Durban,Durban,RCB,1,KXIP,0,6.97196261682243,17.59433962264151,122.66707811673426,8.191204588910134,38.25,313.3135755258126,0.0660436137071651,0.03569152326322498,27.872340425531913,32.27272727272727,36.07692307692308,1.248808388941849,1.2754491017964071,1.3027777777777778,40.20588235294117,44.59090909090909,8.056974459724952,8.542815674891148,179.6470588235294,187.9090909090909,41.34540885476191,41.34540885476191,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,30.75894913783333,0.04888103651354535,32.457142857142856,36.125,124.0,1.5351351351351352,1.5763636363636364,1.4761904761904765,25.95454545454545,26.93333333333333,8.04225352112676,7.9824368825466525,116.1818181818182,121.46666666666668,30.75894913783333,RCB,281.7181509,281.7181509,233.5653872,233.5653872,bat,normal,KXIP,0,1,0,1,2,0.29411764705882354,0.5882352941176471
68,68,128,2009,Durban,Durban,SRH,1,MI,0,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,0.03780718336483932,34.51111111111111,37.911764705882355,43.46153846153846,1.386607142857143,1.4227373068432672,1.4947089947089949,33.52777777777778,31.896551724137932,8.28604118993135,8.06686046511628,145.66666666666666,142.34482758620692,37.96307161439103,37.96307161439103,7.542743538767395,24.0126582278481,181.12132269673097,7.873076923076923,24.662650602409638,194.1709453197405,0.052352551358515576,31.380784571625,0.0532051282051282,34.30769230769231,35.16129032258065,40.66666666666666,1.3966597077244258,1.4361001317523057,1.413907284768212,26.3,23.57142857142857,8.327176781002636,8.389830508474576,113.7,101.14285714285714,31.380784571625,SRH,251.8548469,251.8548469,336.7994228,336.7994228,bat,normal,SRH,12,1,1,1,2,0.25,0.5333333333333333
69,69,129,2009,Port Elizabeth,Port Elizabeth,RCB,1,DD,0,6.97196261682243,17.59433962264151,122.66707811673426,8.191204588910134,38.25,313.3135755258126,0.0660436137071651,0.03569152326322498,27.872340425531913,32.27272727272727,36.07692307692308,1.248808388941849,1.2754491017964071,1.3027777777777778,40.20588235294117,44.59090909090909,8.056974459724952,8.542815674891148,179.6470588235294,187.9090909090909,30.716094071,30.716094071,7.989347536617844,25.97402597402597,207.5155204316323,8.1525,26.51219512195122,216.1406707317073,0.051264980026631164,30.75894913783333,0.05125,30.17021276595745,32.7027027027027,37.6,1.494204425711275,1.5414012738853504,1.5692821368948249,25.277777777777782,22.48837209302325,8.173652694610777,7.991735537190082,111.33333333333331,101.30232558139537,30.75894913783333,RCB,281.7181509,281.7181509,305.1106061000001,305.1106061000001,bat,normal,DD,0,1,0,1,2,0.2777777777777778,0.5625
70,70,130,2009,Cape Town,Cape Town,KXIP,1,RR,0,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,0.04888103651354535,32.457142857142856,36.125,124.0,1.5351351351351352,1.5763636363636364,1.4761904761904765,25.95454545454545,26.93333333333333,8.04225352112676,7.9824368825466525,116.1818181818182,121.46666666666668,37.740388461096146,37.740388461096146,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,41.34540885476191,0.0525164113785558,33.55813953488372,37.941176470588225,38.08695652173913,1.3982558139534884,1.4036996735582157,1.447933884297521,27.017857142857146,26.58695652173913,8.012356575463372,7.890322580645162,121.39285714285714,121.30434782608695,41.34540885476191,KXIP,233.5653872,233.5653872,251.3936012,251.3936012,bat,normal,KXIP,27,1,1,1,2,0.6111111111111112,0.7777777777777778
71,71,131,2009,Durban,Durban,CSK,1,SRH,0,7.874583795782463,29.936708860759488,235.73912249399402,8.19792236194642,30.108433734939762,246.8266021988446,0.04384017758046615,0.04537998906506288,39.26315789473684,40.80645161290322,43.57142857142857,1.4182509505703422,1.407119021134594,1.4319248826291082,27.671875,27.68888888888889,7.959550561797752,7.506024096385543,125.15625,132.8,31.380784571625,31.380784571625,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,39.59192231814285,0.03780718336483932,34.51111111111111,37.911764705882355,43.46153846153846,1.386607142857143,1.4227373068432672,1.4947089947089949,33.52777777777778,31.896551724137932,8.28604118993135,8.06686046511628,145.66666666666666,142.34482758620692,39.59192231814285,SRH,260.9975198,260.9975198,251.8548469,251.8548469,field,normal,SRH,0,0,0,0,2,0.5263157894736842,0.29411764705882354
72,72,132,2009,Port Elizabeth,Port Elizabeth,MI,1,KKR,0,7.542743538767395,24.0126582278481,181.12132269673097,7.873076923076923,24.662650602409638,194.1709453197405,0.052352551358515576,0.0532051282051282,34.30769230769231,35.16129032258065,40.66666666666666,1.3966597077244258,1.4361001317523057,1.413907284768212,26.3,23.57142857142857,8.327176781002636,8.389830508474576,113.7,101.14285714285714,41.37760373596571,41.37760373596571,7.199200532978015,20.46590909090909,147.33818363515232,7.7671875,27.16393442622951,210.98737192622954,0.058627581612258485,37.96307161439103,0.04765625,28.0,32.74193548387097,43.375,1.3037037037037038,1.3063063063063065,1.6445497630331751,38.16666666666666,40.4,7.905638665132336,7.634645669291339,173.8,190.5,37.96307161439103,MI,336.7994228,336.7994228,224.5290543,224.5290543,bat,normal,MI,92,1,1,1,2,0.5,0.4375
73,73,133,2009,Centurion,Centurion,DD,1,RR,0,7.989347536617844,25.97402597402597,207.5155204316323,8.1525,26.51219512195122,216.1406707317073,0.051264980026631164,0.05125,30.17021276595745,32.7027027027027,37.6,1.494204425711275,1.5414012738853504,1.5692821368948249,25.277777777777782,22.48837209302325,8.173652694610777,7.991735537190082,111.33333333333331,101.30232558139537,37.740388461096146,37.740388461096146,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,30.716094071,0.0525164113785558,33.55813953488372,37.941176470588225,38.08695652173913,1.3982558139534884,1.4036996735582157,1.447933884297521,27.017857142857146,26.58695652173913,8.012356575463372,7.890322580645162,121.39285714285714,121.30434782608695,30.716094071,DD,305.1106061000001,305.1106061000001,251.3936012,251.3936012,bat,normal,RR,0,1,0,1,2,0.5882352941176471,0.7368421052631579
74,74,134,2009,Durban,Durban,KKR,1,RCB,0,7.199200532978015,20.46590909090909,147.33818363515232,7.7671875,27.16393442622951,210.98737192622954,0.058627581612258485,0.04765625,28.0,32.74193548387097,43.375,1.3037037037037038,1.3063063063063065,1.6445497630331751,38.16666666666666,40.4,7.905638665132336,7.634645669291339,173.8,190.5,30.75894913783333,30.75894913783333,6.97196261682243,17.59433962264151,122.66707811673426,8.191204588910134,38.25,313.3135755258126,0.0660436137071651,41.37760373596571,0.03569152326322498,27.872340425531913,32.27272727272727,36.07692307692308,1.248808388941849,1.2754491017964071,1.3027777777777778,40.20588235294117,44.59090909090909,8.056974459724952,8.542815674891148,179.6470588235294,187.9090909090909,41.37760373596571,KKR,224.5290543,224.5290543,281.7181509,281.7181509,bat,normal,RCB,0,1,0,1,2,0.4117647058823529,0.2631578947368421
75,75,135,2009,Durban,Durban,KXIP,1,MI,0,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,0.04888103651354535,32.457142857142856,36.125,124.0,1.5351351351351352,1.5763636363636364,1.4761904761904765,25.95454545454545,26.93333333333333,8.04225352112676,7.9824368825466525,116.1818181818182,121.46666666666668,37.96307161439103,37.96307161439103,7.542743538767395,24.0126582278481,181.12132269673097,7.873076923076923,24.662650602409638,194.1709453197405,0.052352551358515576,41.34540885476191,0.0532051282051282,34.30769230769231,35.16129032258065,40.66666666666666,1.3966597077244258,1.4361001317523057,1.413907284768212,26.3,23.57142857142857,8.327176781002636,8.389830508474576,113.7,101.14285714285714,41.34540885476191,KXIP,233.5653872,233.5653872,336.7994228,336.7994228,bat,normal,KXIP,3,1,1,1,2,0.631578947368421,0.5294117647058824
76,76,136,2009,Centurion,Centurion,SRH,1,DD,0,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,0.03780718336483932,34.51111111111111,37.911764705882355,43.46153846153846,1.386607142857143,1.4227373068432672,1.4947089947089949,33.52777777777778,31.896551724137932,8.28604118993135,8.06686046511628,145.66666666666666,142.34482758620692,30.716094071,30.716094071,7.989347536617844,25.97402597402597,207.5155204316323,8.1525,26.51219512195122,216.1406707317073,0.051264980026631164,31.380784571625,0.05125,30.17021276595745,32.7027027027027,37.6,1.494204425711275,1.5414012738853504,1.5692821368948249,25.277777777777782,22.48837209302325,8.173652694610777,7.991735537190082,111.33333333333331,101.30232558139537,31.380784571625,DD,251.8548469,251.8548469,305.1106061000001,305.1106061000001,field,normal,DD,0,0,0,0,2,0.3333333333333333,0.5555555555555556
77,77,137,2009,Centurion,Centurion,CSK,1,RR,0,7.874583795782463,29.936708860759488,235.73912249399402,8.19792236194642,30.108433734939762,246.8266021988446,0.04384017758046615,0.04537998906506288,39.26315789473684,40.80645161290322,43.57142857142857,1.4182509505703422,1.407119021134594,1.4319248826291082,27.671875,27.68888888888889,7.959550561797752,7.506024096385543,125.15625,132.8,37.740388461096146,37.740388461096146,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,39.59192231814285,0.0525164113785558,33.55813953488372,37.941176470588225,38.08695652173913,1.3982558139534884,1.4036996735582157,1.447933884297521,27.017857142857146,26.58695652173913,8.012356575463372,7.890322580645162,121.39285714285714,121.30434782608695,39.59192231814285,RR,260.9975198,260.9975198,251.3936012,251.3936012,field,normal,CSK,38,0,1,0,2,0.5,0.75
78,78,138,2009,East London,East London,MI,1,KKR,0,7.542743538767395,24.0126582278481,181.12132269673097,7.873076923076923,24.662650602409638,194.1709453197405,0.052352551358515576,0.0532051282051282,34.30769230769231,35.16129032258065,40.66666666666666,1.3966597077244258,1.4361001317523057,1.413907284768212,26.3,23.57142857142857,8.327176781002636,8.389830508474576,113.7,101.14285714285714,41.37760373596571,41.37760373596571,7.199200532978015,20.46590909090909,147.33818363515232,7.7671875,27.16393442622951,210.98737192622954,0.058627581612258485,37.96307161439103,0.04765625,28.0,32.74193548387097,43.375,1.3037037037037038,1.3063063063063065,1.6445497630331751,38.16666666666666,40.4,7.905638665132336,7.634645669291339,173.8,190.5,37.96307161439103,MI,336.7994228,336.7994228,224.5290543,224.5290543,bat,normal,MI,9,1,1,1,2,0.5,0.3888888888888889
79,79,139,2009,Durban,Durban,RCB,1,KXIP,0,6.97196261682243,17.59433962264151,122.66707811673426,8.191204588910134,38.25,313.3135755258126,0.0660436137071651,0.03569152326322498,27.872340425531913,32.27272727272727,36.07692307692308,1.248808388941849,1.2754491017964071,1.3027777777777778,40.20588235294117,44.59090909090909,8.056974459724952,8.542815674891148,179.6470588235294,187.9090909090909,41.34540885476191,41.34540885476191,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,30.75894913783333,0.04888103651354535,32.457142857142856,36.125,124.0,1.5351351351351352,1.5763636363636364,1.4761904761904765,25.95454545454545,26.93333333333333,8.04225352112676,7.9824368825466525,116.1818181818182,121.46666666666668,30.75894913783333,RCB,281.7181509,281.7181509,233.5653872,233.5653872,bat,normal,RCB,8,1,1,1,2,0.3,0.65
80,80,140,2009,Port Elizabeth,Port Elizabeth,SRH,1,RR,0,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,0.03780718336483932,34.51111111111111,37.911764705882355,43.46153846153846,1.386607142857143,1.4227373068432672,1.4947089947089949,33.52777777777778,31.896551724137932,8.28604118993135,8.06686046511628,145.66666666666666,142.34482758620692,37.740388461096146,37.740388461096146,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,31.380784571625,0.0525164113785558,33.55813953488372,37.941176470588225,38.08695652173913,1.3982558139534884,1.4036996735582157,1.447933884297521,27.017857142857146,26.58695652173913,8.012356575463372,7.890322580645162,121.39285714285714,121.30434782608695,31.380784571625,SRH,251.8548469,251.8548469,251.3936012,251.3936012,bat,normal,RR,0,1,0,1,2,0.3157894736842105,0.7142857142857143
81,81,141,2009,Johannesburg,Johannesburg,CSK,1,DD,0,7.874583795782463,29.936708860759488,235.73912249399402,8.19792236194642,30.108433734939762,246.8266021988446,0.04384017758046615,0.04537998906506288,39.26315789473684,40.80645161290322,43.57142857142857,1.4182509505703422,1.407119021134594,1.4319248826291082,27.671875,27.68888888888889,7.959550561797752,7.506024096385543,125.15625,132.8,30.716094071,30.716094071,7.989347536617844,25.97402597402597,207.5155204316323,8.1525,26.51219512195122,216.1406707317073,0.051264980026631164,39.59192231814285,0.05125,30.17021276595745,32.7027027027027,37.6,1.494204425711275,1.5414012738853504,1.5692821368948249,25.277777777777782,22.48837209302325,8.173652694610777,7.991735537190082,111.33333333333331,101.30232558139537,39.59192231814285,DD,260.9975198,260.9975198,305.1106061000001,305.1106061000001,field,normal,CSK,18,0,1,0,2,0.5238095238095238,0.5789473684210527
82,82,142,2009,Port Elizabeth,Port Elizabeth,KKR,1,KXIP,0,7.199200532978015,20.46590909090909,147.33818363515232,7.7671875,27.16393442622951,210.98737192622954,0.058627581612258485,0.04765625,28.0,32.74193548387097,43.375,1.3037037037037038,1.3063063063063065,1.6445497630331751,38.16666666666666,40.4,7.905638665132336,7.634645669291339,173.8,190.5,41.34540885476191,41.34540885476191,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,41.37760373596571,0.04888103651354535,32.457142857142856,36.125,124.0,1.5351351351351352,1.5763636363636364,1.4761904761904765,25.95454545454545,26.93333333333333,8.04225352112676,7.9824368825466525,116.1818181818182,121.46666666666668,41.37760373596571,KKR,224.5290543,224.5290543,233.5653872,233.5653872,bat,normal,KXIP,0,1,0,1,2,0.3684210526315789,0.6190476190476191
83,83,143,2009,Johannesburg,Johannesburg,MI,1,RCB,0,7.542743538767395,24.0126582278481,181.12132269673097,7.873076923076923,24.662650602409638,194.1709453197405,0.052352551358515576,0.0532051282051282,34.30769230769231,35.16129032258065,40.66666666666666,1.3966597077244258,1.4361001317523057,1.413907284768212,26.3,23.57142857142857,8.327176781002636,8.389830508474576,113.7,101.14285714285714,30.75894913783333,30.75894913783333,6.97196261682243,17.59433962264151,122.66707811673426,8.191204588910134,38.25,313.3135755258126,0.0660436137071651,37.96307161439103,0.03569152326322498,27.872340425531913,32.27272727272727,36.07692307692308,1.248808388941849,1.2754491017964071,1.3027777777777778,40.20588235294117,44.59090909090909,8.056974459724952,8.542815674891148,179.6470588235294,187.9090909090909,37.96307161439103,MI,336.7994228,336.7994228,281.7181509,281.7181509,bat,normal,RCB,0,1,0,1,2,0.5263157894736842,0.3333333333333333
84,84,144,2009,East London,East London,CSK,1,SRH,0,7.874583795782463,29.936708860759488,235.73912249399402,8.19792236194642,30.108433734939762,246.8266021988446,0.04384017758046615,0.04537998906506288,39.26315789473684,40.80645161290322,43.57142857142857,1.4182509505703422,1.407119021134594,1.4319248826291082,27.671875,27.68888888888889,7.959550561797752,7.506024096385543,125.15625,132.8,31.380784571625,31.380784571625,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,39.59192231814285,0.03780718336483932,34.51111111111111,37.911764705882355,43.46153846153846,1.386607142857143,1.4227373068432672,1.4947089947089949,33.52777777777778,31.896551724137932,8.28604118993135,8.06686046511628,145.66666666666666,142.34482758620692,39.59192231814285,CSK,260.9975198,260.9975198,251.8548469,251.8548469,bat,normal,CSK,78,1,1,1,2,0.5454545454545454,0.3
85,85,145,2009,Durban,Durban,RR,1,KXIP,0,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,0.0525164113785558,33.55813953488372,37.941176470588225,38.08695652173913,1.3982558139534884,1.4036996735582157,1.447933884297521,27.017857142857146,26.58695652173913,8.012356575463372,7.890322580645162,121.39285714285714,121.30434782608695,41.34540885476191,41.34540885476191,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,37.740388461096146,0.04888103651354535,32.457142857142856,36.125,124.0,1.5351351351351352,1.5763636363636364,1.4761904761904765,25.95454545454545,26.93333333333333,8.04225352112676,7.9824368825466525,116.1818181818182,121.46666666666668,37.740388461096146,KXIP,251.3936012,251.3936012,233.5653872,233.5653872,field,normal,RR,78,0,1,0,2,0.7272727272727273,0.6363636363636364
86,86,146,2009,Durban,Durban,KKR,1,DD,0,7.199200532978015,20.46590909090909,147.33818363515232,7.7671875,27.16393442622951,210.98737192622954,0.058627581612258485,0.04765625,28.0,32.74193548387097,43.375,1.3037037037037038,1.3063063063063065,1.6445497630331751,38.16666666666666,40.4,7.905638665132336,7.634645669291339,173.8,190.5,30.716094071,30.716094071,7.989347536617844,25.97402597402597,207.5155204316323,8.1525,26.51219512195122,216.1406707317073,0.051264980026631164,41.37760373596571,0.05125,30.17021276595745,32.7027027027027,37.6,1.494204425711275,1.5414012738853504,1.5692821368948249,25.277777777777782,22.48837209302325,8.173652694610777,7.991735537190082,111.33333333333331,101.30232558139537,41.37760373596571,KKR,224.5290543,224.5290543,305.1106061000001,305.1106061000001,bat,normal,DD,0,1,0,1,2,0.35,0.55
87,87,147,2009,Centurion,Centurion,SRH,1,MI,0,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,0.03780718336483932,34.51111111111111,37.911764705882355,43.46153846153846,1.386607142857143,1.4227373068432672,1.4947089947089949,33.52777777777778,31.896551724137932,8.28604118993135,8.06686046511628,145.66666666666666,142.34482758620692,37.96307161439103,37.96307161439103,7.542743538767395,24.0126582278481,181.12132269673097,7.873076923076923,24.662650602409638,194.1709453197405,0.052352551358515576,31.380784571625,0.0532051282051282,34.30769230769231,35.16129032258065,40.66666666666666,1.3966597077244258,1.4361001317523057,1.413907284768212,26.3,23.57142857142857,8.327176781002636,8.389830508474576,113.7,101.14285714285714,31.380784571625,SRH,251.8548469,251.8548469,336.7994228,336.7994228,bat,normal,SRH,19,1,1,1,2,0.2857142857142857,0.5
88,88,148,2009,Centurion,Centurion,RCB,1,RR,0,6.97196261682243,17.59433962264151,122.66707811673426,8.191204588910134,38.25,313.3135755258126,0.0660436137071651,0.03569152326322498,27.872340425531913,32.27272727272727,36.07692307692308,1.248808388941849,1.2754491017964071,1.3027777777777778,40.20588235294117,44.59090909090909,8.056974459724952,8.542815674891148,179.6470588235294,187.9090909090909,37.740388461096146,37.740388461096146,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,30.75894913783333,0.0525164113785558,33.55813953488372,37.941176470588225,38.08695652173913,1.3982558139534884,1.4036996735582157,1.447933884297521,27.017857142857146,26.58695652173913,8.012356575463372,7.890322580645162,121.39285714285714,121.30434782608695,30.75894913783333,RR,281.7181509,281.7181509,251.3936012,251.3936012,field,normal,RR,0,0,0,0,2,0.3636363636363637,0.7391304347826086
89,89,149,2009,Centurion,Centurion,CSK,1,KXIP,0,7.874583795782463,29.936708860759488,235.73912249399402,8.19792236194642,30.108433734939762,246.8266021988446,0.04384017758046615,0.04537998906506288,39.26315789473684,40.80645161290322,43.57142857142857,1.4182509505703422,1.407119021134594,1.4319248826291082,27.671875,27.68888888888889,7.959550561797752,7.506024096385543,125.15625,132.8,41.34540885476191,41.34540885476191,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,39.59192231814285,0.04888103651354535,32.457142857142856,36.125,124.0,1.5351351351351352,1.5763636363636364,1.4761904761904765,25.95454545454545,26.93333333333333,8.04225352112676,7.9824368825466525,116.1818181818182,121.46666666666668,39.59192231814285,CSK,260.9975198,260.9975198,233.5653872,233.5653872,bat,normal,CSK,12,1,1,1,2,0.5652173913043478,0.6086956521739131
90,90,150,2009,East London,East London,MI,1,DD,0,7.542743538767395,24.0126582278481,181.12132269673097,7.873076923076923,24.662650602409638,194.1709453197405,0.052352551358515576,0.0532051282051282,34.30769230769231,35.16129032258065,40.66666666666666,1.3966597077244258,1.4361001317523057,1.413907284768212,26.3,23.57142857142857,8.327176781002636,8.389830508474576,113.7,101.14285714285714,30.716094071,30.716094071,7.989347536617844,25.97402597402597,207.5155204316323,8.1525,26.51219512195122,216.1406707317073,0.051264980026631164,37.96307161439103,0.05125,30.17021276595745,32.7027027027027,37.6,1.494204425711275,1.5414012738853504,1.5692821368948249,25.277777777777782,22.48837209302325,8.173652694610777,7.991735537190082,111.33333333333331,101.30232558139537,37.96307161439103,MI,336.7994228,336.7994228,305.1106061000001,305.1106061000001,bat,normal,DD,0,1,0,1,2,0.4761904761904762,0.5714285714285714
91,91,151,2009,Kimberley,Kimberley,SRH,1,KXIP,0,7.80700676090965,22.76344086021505,177.71433669726588,8.483931947069943,37.4,317.2990548204158,0.057160417947141974,0.03780718336483932,34.51111111111111,37.911764705882355,43.46153846153846,1.386607142857143,1.4227373068432672,1.4947089947089949,33.52777777777778,31.896551724137932,8.28604118993135,8.06686046511628,145.66666666666666,142.34482758620692,41.34540885476191,41.34540885476191,8.337292161520189,29.620253164556967,246.9527045311044,8.356890459363957,28.49397590361446,238.12103537826218,0.04691211401425178,31.380784571625,0.04888103651354535,32.457142857142856,36.125,124.0,1.5351351351351352,1.5763636363636364,1.4761904761904765,25.95454545454545,26.93333333333333,8.04225352112676,7.9824368825466525,116.1818181818182,121.46666666666668,31.380784571625,KXIP,251.8548469,251.8548469,233.5653872,233.5653872,field,normal,KXIP,0,0,0,0,2,0.3181818181818182,0.5833333333333334
92,92,152,2009,Kimberley,Kimberley,RR,1,CSK,0,8.07103218645949,27.54545454545455,222.32025022702047,7.7428884026258205,24.57291666666667,190.26535147702407,0.048834628190898996,0.0525164113785558,33.55813953488372,37.941176470588225,38.08695652173913,1.3982558139534884,1.4036996735582157,1.447933884297521,27.017857142857146,26.58695652173913,8.012356575463372,7.890322580645162,121.39285714285714,121.30434782608695,39.59192231814285,39.59192231814285,7.874583795782463,29.936708860759488,235.73912249399402,8.19792236194642,30.108433734939762,246.8266021988446,0.04384017758046615,37.740388461096146,0.04537998906506288,39.26315789473684,40.80645161290322,43.57142857142857,1.4182509505703422,1.407119021134594,1.4319248826291082,27.671875,27.68888888888889,7.959550561797752,7.506024096385543,125.15625,132.8,37.740388461096146,RR,251.3936012,251.3936012,260.9975198,260.9975198,bat,normal,CSK,0,1,0,1,2,0.75,0.5833333333333334
